0	0
0.0375	0
0.075	0
0.1125	0
0.15	0
0.1875	0
0.225	0
0.2625	0
0.3	0
0.3375	0
0.375	0
0.4125	0
0.45	0
0.4875	0
0.525	0
0.5625	0
0.6	0
0.6375	0
0.675	0
0.7125	0
0.75	0
0.7875	0
0.825	0
0.8625	0
0.9	0
0.9375	0
0.975	0
1.0125	0
1.05	0
1.0875	0
1.125	0
1.1625	0
1.2	0
1.2375	0
1.275	0
1.3125	0
1.35	0
1.3875	0
1.425	0
1.4625	0
1.5	0
1.5375	0
1.575	0
1.6125	0
1.65	0
1.6875	0
1.725	0
1.7625	0
1.8	0
1.8375	0
1.875	0
1.9125	0
1.95	0
1.9875	0
2.025	0
2.0625	0
2.1	0
2.1375	0
2.175	0
2.2125	0
2.25	0
2.2875	0
2.325	0
2.3625	0
2.4	0
2.4375	0
2.475	0
2.5125	0
2.55	0
2.5875	0
2.625	0
2.6625	0
2.7	0
2.7375	0
2.775	0
2.8125	0
2.85	0
2.8875	0
2.925	0
2.9625	0
3	0
3.0375	0
3.075	0
3.1125	0
3.15	0
3.1875	0
3.225	0
3.2625	0
3.3	0
3.3375	0
3.375	0
3.4125	0
3.45	0
3.4875	0
3.525	0
3.5625	0
3.6	0
3.6375	0
3.675	0
3.7125	0
3.75	0
3.7875	0
3.825	0
3.8625	0
3.9	0
3.9375	0
3.975	0
4.0125	0
4.05	0
4.0875	0
4.125	0
4.1625	0
4.2	0
4.2375	0
4.275	0
4.3125	0
4.35	0
4.3875	0
4.425	0
4.4625	0
4.5	0
4.5375	0
4.575	0
4.6125	0
4.65	0
4.6875	0
4.725	0
4.7625	0
4.8	0
4.8375	0
4.875	0
4.9125	0
4.95	0
4.9875	0
5.025	0
5.0625	0
5.1	0
5.1375	0
5.175	0
5.2125	0
5.25	0
5.2875	0
5.325	0
5.3625	0
5.4	0
5.4375	0
5.475	0
5.5125	0
5.55	0
5.5875	0
5.625	0
5.6625	0
5.7	0
5.7375	0
5.775	0
5.8125	0
5.85	0
5.8875	0
5.925	0
5.9625	0
6	0
6.0375	0
6.075	0
6.1125	0
6.15	0
6.1875	0
6.225	0
6.2625	0
6.3	0
6.3375	0
6.375	0
6.4125	0
6.45	0
6.4875	0
6.525	0
6.5625	0
6.6	0
6.6375	0
6.675	0
6.7125	0
6.75	0
6.7875	0
6.825	0
6.8625	0
6.9	0
6.9375	0
6.975	0
7.0125	0
7.05	0
7.0875	0
7.125	0
7.1625	0
7.2	0
7.2375	0
7.275	0
7.3125	0
7.35	0
7.3875	0
7.425	0
7.4625	0
7.5	0
7.5375	0
7.575	0
7.6125	0
7.65	0
7.6875	0
7.725	0
7.7625	0
7.8	0
7.8375	0
7.875	0
7.9125	0
7.95	0
7.9875	0
8.025	0
8.0625	0
8.1	0
8.1375	0
8.175	0
8.2125	0
8.25	0
8.2875	0
8.325	0
8.3625	0
8.4	0
8.4375	0
8.475	0
8.5125	0
8.55	0
8.5875	0
8.625	0
8.6625	0
8.7	0
8.7375	0
8.775	0
8.8125	0
8.85	0
8.8875	0
8.925	0
8.9625	0
9	0
9.0375	0
9.075	0
9.1125	0
9.15	0
9.1875	0
9.225	0
9.2625	0
9.3	0
9.3375	0
9.375	0
9.4125	0
9.45	0
9.4875	0
9.525	0
9.5625	0
9.6	0
9.6375	0
9.675	0
9.7125	0
9.75	0
9.7875	0
9.825	0
9.8625	0
9.9	0
9.9375	0
9.975	0
10.0125	0
10.05	0
10.0875	0
10.125	0
10.1625	0
10.2	0
10.2375	0
10.275	0
10.3125	0
10.35	0
10.3875	0
10.425	0
10.4625	0
10.5	0
10.5375	0
10.575	0
10.6125	0
10.65	0
10.6875	0
10.725	0
10.7625	0
10.8	0
10.8375	0
10.875	0
10.9125	0
10.95	0
10.9875	0
11.025	0
11.0625	0
11.1	0
11.1375	0
11.175	0
11.2125	0
11.25	0
11.2875	0
11.325	0
11.3625	0
11.4	0
11.4375	0
11.475	0
11.5125	0
11.55	0
11.5875	0
11.625	0
11.6625	0
11.7	0
11.7375	0
11.775	0
11.8125	0
11.85	0
11.8875	0
11.925	0
11.9625	0
12	0
12.0375	0
12.075	0
12.1125	0
12.15	0
12.1875	0
12.225	0
12.2625	0
12.3	0
12.3375	0
12.375	0
12.4125	0
12.45	0
12.4875	0
12.525	0
12.5625	0
12.6	0
12.6375	0
12.675	0
12.7125	0
12.75	0
12.7875	0
12.825	0
12.8625	0
12.9	0
12.9375	0
12.975	0
13.0125	0
13.05	0
13.0875	0
13.125	0
13.1625	0
13.2	0
13.2375	0
13.275	0
13.3125	0
13.35	0
13.3875	0
13.425	0
13.4625	0
13.5	0
13.5375	0
13.575	0
13.6125	0
13.65	0
13.6875	0
13.725	0
13.7625	0
13.8	0
13.8375	0
13.875	0
13.9125	0
13.95	0
13.9875	0
14.025	0
14.0625	0
14.1	0
14.1375	0
14.175	0
14.2125	0
14.25	0
14.2875	0
14.325	0
14.3625	0
14.4	0
14.4375	0
14.475	0
14.5125	0
14.55	0
14.5875	0
14.625	0
14.6625	0
14.7	0
14.7375	0
14.775	0
14.8125	0
14.85	0
14.8875	0
14.925	0
14.9625	0
15	0
15.0375	0
15.075	0
15.1125	0
15.15	0
15.1875	0
15.225	0
15.2625	0
15.3	0
15.3375	0
15.375	0
15.4125	0
15.45	0
15.4875	0
15.525	0
15.5625	0
15.6	0
15.6375	0
15.675	0
15.7125	0
15.75	0
15.7875	0
15.825	0
15.8625	0
15.9	0
15.9375	0
15.975	0
16.0125	0
16.05	0
16.0875	0
16.125	0
16.1625	0
16.2	0
16.2375	0
16.275	0
16.3125	0
16.35	0
16.3875	0
16.425	0
16.4625	0
16.5	0
16.5375	0
16.575	0
16.6125	0
16.65	0
16.6875	0
16.725	0
16.7625	0
16.8	0
16.8375	0
16.875	0
16.9125	0
16.95	0
16.9875	0
17.025	0
17.0625	0
17.1	0
17.1375	0
17.175	0
17.2125	0
17.25	0
17.2875	0
17.325	0
17.3625	0
17.4	0
17.4375	0
17.475	0
17.5125	0
17.55	0
17.5875	0
17.625	0
17.6625	0
17.7	0
17.7375	0
17.775	0
17.8125	0
17.85	0
17.8875	0
17.925	0
17.9625	0
18	0
18.0375	0
18.075	0
18.1125	0
18.15	0
18.1875	0
18.225	0
18.2625	0
18.3	0
18.3375	0
18.375	0
